"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C11","Manufacture of beverages","","C11","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C110","Manufacture of beverages","","C110","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1101","Distilling, rectifying and blending of spirits","","C1101","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1102","Manufacture of wine from grape","","C1102","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1103","Manufacture of cider and other fruit wines","","C1103","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1104","Manufacture of other non-distilled fermented beverages","","C1104","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1105","Manufacture of beer","","C1105","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1106","Manufacture of malt","","C1106","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1107","Manufacture of soft drinks; production of mineral waters and other bottled waters","","C1107","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C12","Manufacture of tobacco products","","C12","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C120","Manufacture of tobacco products","","C120","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1200","Manufacture of tobacco products","","C1200","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C_TXW","Manufacture of textiles, wearing apparel, wood and paper products; printing and reproduction","","C_TXW","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C13-C15","Manufacture of textiles, wearing apparel, leather and related products","","C13-C15","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C13_C14","Manufacture of textiles and wearing apparel","","C13_C14","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C13","Manufacture of textiles","","C13","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C131","Preparation and spinning of textile fibres","","C131","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1310","Preparation and spinning of textile fibres","","C1310","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C132","Weaving of textiles","","C132","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1320","Weaving of textiles","","C1320","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C133","Finishing of textiles","","C133","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1330","Finishing of textiles","","C1330","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C139","Manufacture of other textiles","","C139","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1391","Manufacture of knitted and crocheted fabrics","","C1391","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1392","Manufacture of made-up textile articles, except apparel","","C1392","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1393","Manufacture of carpets and rugs","","C1393","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1394","Manufacture of cordage, rope, twine and netting","","C1394","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1395","Manufacture of non-wovens and articles made from non-wovens, except apparel","","C1395","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1396","Manufacture of other technical and industrial textiles","","C1396","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1399","Manufacture of other textiles n.e.c.","","C1399","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C14","Manufacture of wearing apparel","","C14","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C141","Manufacture of wearing apparel, except fur apparel","","C141","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1411","Manufacture of leather clothes","","C1411","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1412","Manufacture of workwear","","C1412","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1413","Manufacture of other outerwear","","C1413","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1414","Manufacture of underwear","","C1414","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1419","Manufacture of other wearing apparel and accessories","","C1419","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C142","Manufacture of articles of fur","","C142","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1420","Manufacture of articles of fur","","C1420","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C143","Manufacture of knitted and crocheted apparel","","C143","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1431","Manufacture of knitted and crocheted hosiery","","C1431","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1439","Manufacture of other knitted and crocheted apparel","","C1439","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C15","Manufacture of leather and related products","","C15","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C151","Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur","","C151","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1511","Tanning and dressing of leather; dressing and dyeing of fur","","C1511","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1512","Manufacture of luggage, handbags and the like, saddlery and harness","","C1512","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C152","Manufacture of footwear","","C152","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1520","Manufacture of footwear","","C1520","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C16-C18","Manufacture of wood, paper, printing and reproduction","","C16-C18","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","","C16","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C161","Sawmilling and planing of wood","","C161","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1610","Sawmilling and planing of wood","","C1610","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C162","Manufacture of products of wood, cork, straw and plaiting materials","","C162","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1621","Manufacture of veneer sheets and wood-based panels","","C1621","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1622","Manufacture of assembled parquet floors","","C1622","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1623","Manufacture of other builders' carpentry and joinery","","C1623","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1624","Manufacture of wooden containers","","C1624","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1629","Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials","","C1629","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C17_C18","Manufacture of paper and paper products; printing and reproduction of recorded media","","C17_C18","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C17","Manufacture of paper and paper products","","C17","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C171","Manufacture of pulp, paper and paperboard","","C171","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1711","Manufacture of pulp","","C1711","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1712","Manufacture of paper and paperboard","","C1712","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C172","Manufacture of articles of paper and paperboard","","C172","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1721","Manufacture of corrugated paper and paperboard and of containers of paper and paperboard","","C1721","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1722","Manufacture of household and sanitary goods and of toilet requisites","","C1722","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1723","Manufacture of paper stationery","","C1723","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1724","Manufacture of wallpaper","","C1724","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1729","Manufacture of other articles of paper and paperboard","","C1729","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C18","Printing and reproduction of recorded media","","C18","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C181","Printing and service activities related to printing","","C181","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1811","Printing of newspapers","","C1811","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1812","Other printing","","C1812","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1813","Pre-press and pre-media services","","C1813","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1814","Binding and related services","","C1814","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C182","Reproduction of recorded media","","C182","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1820","Reproduction of recorded media","","C1820","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C19-C22","Manufacture of petroleum, chemical, pharmaceutical, rubber and plastic products","","C19-C22","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C19","Manufacture of coke and refined petroleum products","","C19","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C191","Manufacture of coke oven products","","C191","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1910","Manufacture of coke oven products","","C1910","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C192","Manufacture of refined petroleum products","","C192","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C1920","Manufacture of refined petroleum products","","C1920","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C20-C22","Manufacture of chemical, pharmaceutical, rubber and plastic products","","C20-C22","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C20_C21","Manufacture of chemicals and chemical products; basic pharmaceutical products and pharmaceutical preparations","","C20_C21","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C20","Manufacture of chemicals and chemical products","","C20","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C201","Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms","","C201","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2011","Manufacture of industrial gases","","C2011","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2012","Manufacture of dyes and pigments","","C2012","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2013","Manufacture of other inorganic basic chemicals","","C2013","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2014","Manufacture of other organic basic chemicals","","C2014","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2015","Manufacture of fertilisers and nitrogen compounds","","C2015","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2016","Manufacture of plastics in primary forms","","C2016","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2017","Manufacture of synthetic rubber in primary forms","","C2017","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C202","Manufacture of pesticides and other agrochemical products","","C202","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2020","Manufacture of pesticides and other agrochemical products","","C2020","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C203","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","","C203","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2030","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","","C2030","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C204","Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","","C204","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2041","Manufacture of soap and detergents, cleaning and polishing preparations","","C2041","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2042","Manufacture of perfumes and toilet preparations","","C2042","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C205","Manufacture of other chemical products","","C205","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2051","Manufacture of explosives","","C2051","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2052","Manufacture of glues","","C2052","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2053","Manufacture of essential oils","","C2053","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2059","Manufacture of other chemical products n.e.c.","","C2059","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C206","Manufacture of man-made fibres","","C206","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2060","Manufacture of man-made fibres","","C2060","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C21","Manufacture of basic pharmaceutical products and pharmaceutical preparations","","C21","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C211","Manufacture of basic pharmaceutical products","","C211","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2110","Manufacture of basic pharmaceutical products","","C2110","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C212","Manufacture of pharmaceutical preparations","","C212","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2120","Manufacture of pharmaceutical preparations","","C2120","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C22_C23","Manufacture of rubber and plastic products and other non-metallic mineral products","","C22_C23","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C22","Manufacture of rubber and plastic products","","C22","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C221","Manufacture of rubber products","","C221","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2211","Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres","","C2211","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2219","Manufacture of other rubber products","","C2219","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C222","Manufacture of plastics products","","C222","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2221","Manufacture of plastic plates, sheets, tubes and profiles","","C2221","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2222","Manufacture of plastic packing goods","","C2222","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2223","Manufacture of builders' ware of plastic","","C2223","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C2229","Manufacture of other plastic products","","C2229","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/C23","Manufacture of other non-metallic mineral products","","C23","valid","2013-07-25"
