country,date,type,geo,population,newHospitalizations,deaths,cases,cases_national,new_cases,new_cases_national,sum_pop,cases_pop_sub,cases_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2,rolling_average,past_average,rolling_average_new_cases,past_average_new_cases,past_average_new_cases_national,measure_H1_H2_cases,measure_H3_cases,cases_national_JHU,new_cases_national_JHU,past_average_new_cases_national_JHU,measure_H1_H2_cases_JHU,past_average_national_new_cases,policy_active,hetero,hetero_mean,differentiating,hhi_cumulative,hhi_new
Switzerland,2020-02-22,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.14285714285714285,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2020-02-22,Restrictions of Mass Gatherings,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.14285714285714285,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
Switzerland,2020-02-22,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.14285714285714285,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2020-02-23,Restrictions of Mass Gatherings,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
Switzerland,2020-02-23,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2020-02-23,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2020-02-23,Lockdown,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
Switzerland,2020-02-24,Restrictions of Mass Gatherings,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.42857142857142855,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
Switzerland,2020-02-24,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.42857142857142855,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2020-02-24,Lockdown,CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.42857142857142855,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
Switzerland,2020-02-24,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,0,0,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN,0.42857142857142855,0,0.14285714285714285,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2020-02-25,Restrictions of Mass Gatherings,CH033,678207,NA,NA,1,30,1,30,8544527,1.4744760817862393e-6,3.5110193928815487e-6,-2.0365433110953094e-6,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.0011111111111111111,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.285714285714286,5.0157419898307837e-5,0.4199566897225577,1,1,0.14285714285714285,1.6719139966102612e-6,4.285714285714286,0,0,0,1,0.0466666666666667,0.0466666666666667
Switzerland,2020-02-25,Lockdown,CH033,678207,NA,NA,1,30,1,30,8544527,1.4744760817862393e-6,3.5110193928815487e-6,-2.0365433110953094e-6,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.0011111111111111111,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.285714285714286,5.0157419898307837e-5,0.4199566897225577,1,1,0.14285714285714285,1.6719139966102612e-6,4.285714285714286,0,0,0,1,0.0466666666666667,0.0466666666666667
Switzerland,2020-02-25,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,1,30,1,30,8544527,1.4744760817862393e-6,3.5110193928815487e-6,-2.0365433110953094e-6,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.0011111111111111111,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.285714285714286,5.0157419898307837e-5,0.4199566897225577,1,1,0.14285714285714285,1.6719139966102612e-6,4.285714285714286,0,0,0,0,0.0466666666666667,0.0466666666666667
Switzerland,2020-02-25,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,1,30,1,30,8544527,1.4744760817862393e-6,3.5110193928815487e-6,-2.0365433110953094e-6,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.0011111111111111111,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.285714285714286,5.0157419898307837e-5,0.4199566897225577,1,1,0.14285714285714285,1.6719139966102612e-6,4.285714285714286,0,0,0,0,0.0466666666666667,0.0466666666666667
Switzerland,2020-02-26,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,1,37,0,7,8544527,1.4744760817862393e-6,4.330257251220577e-6,-2.8557811694343373e-6,0.02702702702702703,0,7.304601899196495e-4,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.14285714285714285,5.285714285714286,6.186081787457966e-5,0.3405054240993711,1,0,0,0,5.285714285714286,0,0,0,0,0.0664718772826881,0.306122448979592
Switzerland,2020-02-26,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,1,37,0,7,8544527,1.4744760817862393e-6,4.330257251220577e-6,-2.8557811694343373e-6,0.02702702702702703,0,7.304601899196495e-4,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.14285714285714285,5.285714285714286,6.186081787457966e-5,0.3405054240993711,1,0,0,0,5.285714285714286,0,0,0,0,0.0664718772826881,0.306122448979592
Switzerland,2020-02-26,Restrictions of Mass Gatherings,CH033,678207,NA,NA,1,37,0,7,8544527,1.4744760817862393e-6,4.330257251220577e-6,-2.8557811694343373e-6,0.02702702702702703,0,7.304601899196495e-4,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.14285714285714285,5.285714285714286,6.186081787457966e-5,0.3405054240993711,1,0,0,0,5.285714285714286,0,0,0,1,0.0664718772826881,0.306122448979592
Switzerland,2020-02-26,Lockdown,CH033,678207,NA,NA,1,37,0,7,8544527,1.4744760817862393e-6,4.330257251220577e-6,-2.8557811694343373e-6,0.02702702702702703,0,7.304601899196495e-4,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.14285714285714285,5.285714285714286,6.186081787457966e-5,0.3405054240993711,1,0,0,0,5.285714285714286,0,0,0,1,0.0664718772826881,0.306122448979592
Switzerland,2020-02-27,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,1,42,0,5,8544527,1.4744760817862393e-6,4.9154271500341685e-6,-3.4409510682479292e-06,0.023809523809523808,0,5.668934240362811e-4,0,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.14285714285714285,6,7.022038785763097e-5,0.2999690640875412,8,7,1,1.1703397976271829e-5,6,0,0,0,0,0.090702947845805,0.52
Switzerland,2020-02-27,Restrictions of Mass Gatherings,CH033,678207,NA,NA,1,42,0,5,8544527,1.4744760817862393e-6,4.9154271500341685e-6,-3.4409510682479292e-06,0.023809523809523808,0,5.668934240362811e-4,0,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.14285714285714285,6,7.022038785763097e-5,0.2999690640875412,8,7,1,1.1703397976271829e-5,6,0,0,0,1,0.090702947845805,0.52
Switzerland,2020-02-27,Lockdown,CH033,678207,NA,NA,1,42,0,5,8544527,1.4744760817862393e-6,4.9154271500341685e-6,-3.4409510682479292e-06,0.023809523809523808,0,5.668934240362811e-4,0,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.14285714285714285,6,7.022038785763097e-5,0.2999690640875412,8,7,1,1.1703397976271829e-5,6,0,0,0,1,0.090702947845805,0.52
Switzerland,2020-02-27,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,1,42,0,5,8544527,1.4744760817862393e-6,4.9154271500341685e-6,-3.4409510682479292e-06,0.023809523809523808,0,5.668934240362811e-4,0,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.14285714285714285,6,7.022038785763097e-5,0.2999690640875412,8,7,1,1.1703397976271829e-5,6,0,0,0,0,0.090702947845805,0.52
Switzerland,2020-02-28,Restrictions of Mass Gatherings,CH033,678207,NA,NA,1,55,0,13,8544527,1.4744760817862393e-6,6.4368688869495055e-6,-4.962392805163267e-6,0.01818181818181818,0,3.305785123966942e-4,0,1.4285714285714286,0.5714285714285714,0.2857142857142857,0.14285714285714285,7.857142857142857,9.195526981356436e-5,0.2290672853032133,8,0,0,0,7.857142857142857,1,0,0,1,0.102809917355372,0.266272189349112
Switzerland,2020-02-28,Lockdown,CH033,678207,NA,NA,1,55,0,13,8544527,1.4744760817862393e-6,6.4368688869495055e-6,-4.962392805163267e-6,0.01818181818181818,0,3.305785123966942e-4,0,1.4285714285714286,0.5714285714285714,0.2857142857142857,0.14285714285714285,7.857142857142857,9.195526981356436e-5,0.2290672853032133,8,0,0,0,7.857142857142857,0,0,0,1,0.102809917355372,0.266272189349112
Switzerland,2020-02-28,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,1,55,0,13,8544527,1.4744760817862393e-6,6.4368688869495055e-6,-4.962392805163267e-6,0.01818181818181818,0,3.305785123966942e-4,0,1.4285714285714286,0.5714285714285714,0.2857142857142857,0.14285714285714285,7.857142857142857,9.195526981356436e-5,0.2290672853032133,8,0,0,0,7.857142857142857,0,0,0,0,0.102809917355372,0.266272189349112
Switzerland,2020-02-28,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,1,55,0,13,8544527,1.4744760817862393e-6,6.4368688869495055e-6,-4.962392805163267e-6,0.01818181818181818,0,3.305785123966942e-4,0,1.4285714285714286,0.5714285714285714,0.2857142857142857,0.14285714285714285,7.857142857142857,9.195526981356436e-5,0.2290672853032133,8,0,0,0,7.857142857142857,0,0,0,0,0.102809917355372,0.266272189349112
Switzerland,2020-02-29,Restrictions of Mass Gatherings,CH033,678207,NA,NA,2,73,1,18,8544527,2.9489521635724785e-6,8.543480522678435e-6,-5.594528359105957e-6,0.0273972602739726,0.05555555555555555,7.506098705197973e-4,0.0030864197530864196,2.142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,10.428571428571429,1.2204972175254908e-4,0.345169881963746,18,10,1.4285714285714286,1.6719139966102612e-5,10.428571428571429,1,0,0,1,0.100394070182023,0.154320987654321
Switzerland,2020-02-29,Lockdown,CH033,678207,NA,NA,2,73,1,18,8544527,2.9489521635724785e-6,8.543480522678435e-6,-5.594528359105957e-6,0.0273972602739726,0.05555555555555555,7.506098705197973e-4,0.0030864197530864196,2.142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,10.428571428571429,1.2204972175254908e-4,0.345169881963746,18,10,1.4285714285714286,1.6719139966102612e-5,10.428571428571429,0,0,0,1,0.100394070182023,0.154320987654321
Switzerland,2020-02-29,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,2,73,1,18,8544527,2.9489521635724785e-6,8.543480522678435e-6,-5.594528359105957e-6,0.0273972602739726,0.05555555555555555,7.506098705197973e-4,0.0030864197530864196,2.142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,10.428571428571429,1.2204972175254908e-4,0.345169881963746,18,10,1.4285714285714286,1.6719139966102612e-5,10.428571428571429,0,0,0,0,0.100394070182023,0.154320987654321
Switzerland,2020-02-29,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,2,73,1,18,8544527,2.9489521635724785e-6,8.543480522678435e-6,-5.594528359105957e-6,0.0273972602739726,0.05555555555555555,7.506098705197973e-4,0.0030864197530864196,2.142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,10.428571428571429,1.2204972175254908e-4,0.345169881963746,18,10,1.4285714285714286,1.6719139966102612e-5,10.428571428571429,0,0,0,0,0.100394070182023,0.154320987654321
Switzerland,2020-03-01,Lockdown,CH033,678207,NA,NA,2,80,0,7,8544527,2.9489521635724785e-6,9.362718381017463e-6,-6.413766217444985e-6,0.025,0,6.250000000000001e-4,0,3,1.1428571428571428,0.8571428571428571,0.2857142857142857,11.428571428571429,1.337531197288209e-4,0.31496751729191824,27,9,1.2857142857142858,1.5047225969492352e-5,11.428571428571429,0,0,0,1,0.1065625,0.224489795918367
Switzerland,2020-03-01,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,2,80,0,7,8544527,2.9489521635724785e-6,9.362718381017463e-6,-6.413766217444985e-6,0.025,0,6.250000000000001e-4,0,3,1.1428571428571428,0.8571428571428571,0.2857142857142857,11.428571428571429,1.337531197288209e-4,0.31496751729191824,27,9,1.2857142857142858,1.5047225969492352e-5,11.428571428571429,0,0,0,0,0.1065625,0.224489795918367
Switzerland,2020-03-01,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,2,80,0,7,8544527,2.9489521635724785e-6,9.362718381017463e-6,-6.413766217444985e-6,0.025,0,6.250000000000001e-4,0,3,1.1428571428571428,0.8571428571428571,0.2857142857142857,11.428571428571429,1.337531197288209e-4,0.31496751729191824,27,9,1.2857142857142858,1.5047225969492352e-5,11.428571428571429,0,0,0,0,0.1065625,0.224489795918367
Switzerland,2020-03-01,Restrictions of Mass Gatherings,CH033,678207,NA,NA,2,80,0,7,8544527,2.9489521635724785e-6,9.362718381017463e-6,-6.413766217444985e-6,0.025,0,6.250000000000001e-4,0,3,1.1428571428571428,0.8571428571428571,0.2857142857142857,11.428571428571429,1.337531197288209e-4,0.31496751729191824,27,9,1.2857142857142858,1.5047225969492352e-5,11.428571428571429,1,0,0,1,0.1065625,0.224489795918367
Switzerland,2020-03-02,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,2,98,0,18,8544527,2.9489521635724785e-6,1.1469330016746393e-5,-8.520377853173913e-6,0.02040816326530612,0,4.1649312786339016e-4,0,4.142857142857143,1.4285714285714286,1.1428571428571428,0.2857142857142857,14,1.638475716678056e-4,0.2571163406464639,42,15,2.142857142857143,2.5078709949153918e-5,14,0,0,0,0,0.103915035401916,0.12962962962963
Switzerland,2020-03-02,Restrictions of Mass Gatherings,CH033,678207,NA,NA,2,98,0,18,8544527,2.9489521635724785e-6,1.1469330016746393e-5,-8.520377853173913e-6,0.02040816326530612,0,4.1649312786339016e-4,0,4.142857142857143,1.4285714285714286,1.1428571428571428,0.2857142857142857,14,1.638475716678056e-4,0.2571163406464639,42,15,2.142857142857143,2.5078709949153918e-5,14,1,0,0,1,0.103915035401916,0.12962962962963
Switzerland,2020-03-02,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,2,98,0,18,8544527,2.9489521635724785e-6,1.1469330016746393e-5,-8.520377853173913e-6,0.02040816326530612,0,4.1649312786339016e-4,0,4.142857142857143,1.4285714285714286,1.1428571428571428,0.2857142857142857,14,1.638475716678056e-4,0.2571163406464639,42,15,2.142857142857143,2.5078709949153918e-5,14,0,0,0,0,0.103915035401916,0.12962962962963
Switzerland,2020-03-02,Lockdown,CH033,678207,NA,NA,2,98,0,18,8544527,2.9489521635724785e-6,1.1469330016746393e-5,-8.520377853173913e-6,0.02040816326530612,0,4.1649312786339016e-4,0,4.142857142857143,1.4285714285714286,1.1428571428571428,0.2857142857142857,14,1.638475716678056e-4,0.2571163406464639,42,15,2.142857142857143,2.5078709949153918e-5,14,0,0,0,1,0.103915035401916,0.12962962962963
Switzerland,2020-03-03,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,6,122,4,24,8544527,8.846856490717436e-6,1.427814553105163e-5,-5.431289040334194e-6,0.04918032786885246,0.16666666666666666,0.0024187046492878256,0.027777777777777776,5.714285714285714,2.142857142857143,1.5714285714285714,0.7142857142857143,13.142857142857142,1.5381608768814405e-4,0.6847119941128658,56,14,2,2.3406795952543658e-5,13.142857142857142,0,0,0,0,0.096748185971513,0.121527777777778
Switzerland,2020-03-03,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,6,122,4,24,8544527,8.846856490717436e-6,1.427814553105163e-5,-5.431289040334194e-6,0.04918032786885246,0.16666666666666666,0.0024187046492878256,0.027777777777777776,5.714285714285714,2.142857142857143,1.5714285714285714,0.7142857142857143,13.142857142857142,1.5381608768814405e-4,0.6847119941128658,56,14,2,2.3406795952543658e-5,13.142857142857142,0,0,0,0,0.096748185971513,0.121527777777778
Switzerland,2020-03-03,Lockdown,CH033,678207,NA,NA,6,122,4,24,8544527,8.846856490717436e-6,1.427814553105163e-5,-5.431289040334194e-6,0.04918032786885246,0.16666666666666666,0.0024187046492878256,0.027777777777777776,5.714285714285714,2.142857142857143,1.5714285714285714,0.7142857142857143,13.142857142857142,1.5381608768814405e-4,0.6847119941128658,56,14,2,2.3406795952543658e-5,13.142857142857142,0,0,0,1,0.096748185971513,0.121527777777778
Switzerland,2020-03-03,Restrictions of Mass Gatherings,CH033,678207,NA,NA,6,122,4,24,8544527,8.846856490717436e-6,1.427814553105163e-5,-5.431289040334194e-6,0.04918032786885246,0.16666666666666666,0.0024187046492878256,0.027777777777777776,5.714285714285714,2.142857142857143,1.5714285714285714,0.7142857142857143,13.142857142857142,1.5381608768814405e-4,0.6847119941128658,56,14,2,2.3406795952543658e-5,13.142857142857142,1,0,0,1,0.096748185971513,0.121527777777778
Switzerland,2020-03-04,Restrictions of Mass Gatherings,CH033,678207,NA,NA,7,154,1,32,8544527,1.0321332572503675e-5,1.8023232883458615e-5,-7.70190031095494e-6,0.045454545454545456,0.03125,0.002066115702479339,9.765625e-4,7.285714285714286,3,1.5714285714285714,0.8571428571428571,16.714285714285715,1.9561393760340057e-4,0.646087214957781,90,34,4.857142857142857,5.684507588474888e-5,16.714285714285715,1,0,0,1,0.0868611907572947,0.111328125
Switzerland,2020-03-04,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,7,154,1,32,8544527,1.0321332572503675e-5,1.8023232883458615e-5,-7.70190031095494e-6,0.045454545454545456,0.03125,0.002066115702479339,9.765625e-4,7.285714285714286,3,1.5714285714285714,0.8571428571428571,16.714285714285715,1.9561393760340057e-4,0.646087214957781,90,34,4.857142857142857,5.684507588474888e-5,16.714285714285715,0,0,0,0,0.0868611907572947,0.111328125
Switzerland,2020-03-04,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,7,154,1,32,8544527,1.0321332572503675e-5,1.8023232883458615e-5,-7.70190031095494e-6,0.045454545454545456,0.03125,0.002066115702479339,9.765625e-4,7.285714285714286,3,1.5714285714285714,0.8571428571428571,16.714285714285715,1.9561393760340057e-4,0.646087214957781,90,34,4.857142857142857,5.684507588474888e-5,16.714285714285715,0,0,0,0,0.0868611907572947,0.111328125
Switzerland,2020-03-04,Lockdown,CH033,678207,NA,NA,7,154,1,32,8544527,1.0321332572503675e-5,1.8023232883458615e-5,-7.70190031095494e-6,0.045454545454545456,0.03125,0.002066115702479339,9.765625e-4,7.285714285714286,3,1.5714285714285714,0.8571428571428571,16.714285714285715,1.9561393760340057e-4,0.646087214957781,90,34,4.857142857142857,5.684507588474888e-5,16.714285714285715,0,0,0,1,0.0868611907572947,0.111328125
Switzerland,2020-03-05,Lockdown,CH033,678207,NA,NA,9,213,2,59,8544527,1.3270284736076155e-5,2.4928237689458996e-5,-1.1657952953382841e-5,0.04225352112676056,0.03389830508474576,0.001785360047609601,0.0011490950876185005,9,4.142857142857143,1.7142857142857142,1.1428571428571428,24.428571428571427,2.8589729342035465e-4,0.5894128978562213,114,24,3.4285714285714284,4.0125935918646267e-5,24.428571428571427,0,0,0,1,0.0787101324693072,0.0973858086756679
Switzerland,2020-03-05,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,9,213,2,59,8544527,1.3270284736076155e-5,2.4928237689458996e-5,-1.1657952953382841e-5,0.04225352112676056,0.03389830508474576,0.001785360047609601,0.0011490950876185005,9,4.142857142857143,1.7142857142857142,1.1428571428571428,24.428571428571427,2.8589729342035465e-4,0.5894128978562213,114,24,3.4285714285714284,4.0125935918646267e-5,24.428571428571427,0,0,0,0,0.0787101324693072,0.0973858086756679
Switzerland,2020-03-05,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,9,213,2,59,8544527,1.3270284736076155e-5,2.4928237689458996e-5,-1.1657952953382841e-5,0.04225352112676056,0.03389830508474576,0.001785360047609601,0.0011490950876185005,9,4.142857142857143,1.7142857142857142,1.1428571428571428,24.428571428571427,2.8589729342035465e-4,0.5894128978562213,114,24,3.4285714285714284,4.0125935918646267e-5,24.428571428571427,0,0,0,0,0.0787101324693072,0.0973858086756679
Switzerland,2020-03-05,Restrictions of Mass Gatherings,CH033,678207,NA,NA,9,213,2,59,8544527,1.3270284736076155e-5,2.4928237689458996e-5,-1.1657952953382841e-5,0.04225352112676056,0.03389830508474576,0.001785360047609601,0.0011490950876185005,9,4.142857142857143,1.7142857142857142,1.1428571428571428,24.428571428571427,2.8589729342035465e-4,0.5894128978562213,114,24,3.4285714285714284,4.0125935918646267e-5,24.428571428571427,1,0,0,1,0.0787101324693072,0.0973858086756679
Switzerland,2020-03-06,Lockdown,CH033,678207,NA,NA,12,262,3,49,8544527,1.7693712981434873e-5,3.066290269783219e-5,-1.296918971639732e-5,0.04580152671755725,0.061224489795918366,0.0020977798496591106,0.003748438150770512,10.714285714285714,5.714285714285714,1.7142857142857142,1.5714285714285714,29.571428571428573,3.4608619729832406e-4,0.6694961720214687,214,100,14.285714285714286,1.6719139966102614e-4,29.571428571428573,0,0,0,1,0.0782297068935377,0.110370678883798
Switzerland,2020-03-06,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,12,262,3,49,8544527,1.7693712981434873e-5,3.066290269783219e-5,-1.296918971639732e-5,0.04580152671755725,0.061224489795918366,0.0020977798496591106,0.003748438150770512,10.714285714285714,5.714285714285714,1.7142857142857142,1.5714285714285714,29.571428571428573,3.4608619729832406e-4,0.6694961720214687,214,100,14.285714285714286,1.6719139966102614e-4,29.571428571428573,0,0,0,0,0.0782297068935377,0.110370678883798
Switzerland,2020-03-06,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,12,262,3,49,8544527,1.7693712981434873e-5,3.066290269783219e-5,-1.296918971639732e-5,0.04580152671755725,0.061224489795918366,0.0020977798496591106,0.003748438150770512,10.714285714285714,5.714285714285714,1.7142857142857142,1.5714285714285714,29.571428571428573,3.4608619729832406e-4,0.6694961720214687,214,100,14.285714285714286,1.6719139966102614e-4,29.571428571428573,0,0,0,0,0.0782297068935377,0.110370678883798
Switzerland,2020-03-06,Restrictions of Mass Gatherings,CH033,678207,NA,NA,12,262,3,49,8544527,1.7693712981434873e-5,3.066290269783219e-5,-1.296918971639732e-5,0.04580152671755725,0.061224489795918366,0.0020977798496591106,0.003748438150770512,10.714285714285714,5.714285714285714,1.7142857142857142,1.5714285714285714,29.571428571428573,3.4608619729832406e-4,0.6694961720214687,214,100,14.285714285714286,1.6719139966102614e-4,29.571428571428573,1,0,0,1,0.0782297068935377,0.110370678883798
Switzerland,2020-03-07,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,13,342,1,80,8544527,1.916818906322111e-5,4.0025621078849656e-5,-2.0857432015628546e-5,0.038011695906432746,0.0125,0.001444889025683116,1.5625000000000003e-4,12.285714285714286,7.285714285714286,1.5714285714285714,1.5714285714285714,38.42857142857143,4.497448650881603e-4,0.5151885041206097,268,54,7.714285714285714,9.028335581695411e-5,38.42857142857143,0,0,0,0,0.0769296535686194,0.0990625
Switzerland,2020-03-07,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,13,342,1,80,8544527,1.916818906322111e-5,4.0025621078849656e-5,-2.0857432015628546e-5,0.038011695906432746,0.0125,0.001444889025683116,1.5625000000000003e-4,12.285714285714286,7.285714285714286,1.5714285714285714,1.5714285714285714,38.42857142857143,4.497448650881603e-4,0.5151885041206097,268,54,7.714285714285714,9.028335581695411e-5,38.42857142857143,0,0,0,0,0.0769296535686194,0.0990625
Switzerland,2020-03-07,Lockdown,CH033,678207,NA,NA,13,342,1,80,8544527,1.916818906322111e-5,4.0025621078849656e-5,-2.0857432015628546e-5,0.038011695906432746,0.0125,0.001444889025683116,1.5625000000000003e-4,12.285714285714286,7.285714285714286,1.5714285714285714,1.5714285714285714,38.42857142857143,4.497448650881603e-4,0.5151885041206097,268,54,7.714285714285714,9.028335581695411e-5,38.42857142857143,0,0.07692307692307687,0.07692307692307687,1,0.0769296535686194,0.0990625
Switzerland,2020-03-07,Restrictions of Mass Gatherings,CH033,678207,NA,NA,13,342,1,80,8544527,1.916818906322111e-5,4.0025621078849656e-5,-2.0857432015628546e-5,0.038011695906432746,0.0125,0.001444889025683116,1.5625000000000003e-4,12.285714285714286,7.285714285714286,1.5714285714285714,1.5714285714285714,38.42857142857143,4.497448650881603e-4,0.5151885041206097,268,54,7.714285714285714,9.028335581695411e-5,38.42857142857143,1,0,0,1,0.0769296535686194,0.0990625
Switzerland,2020-03-08,Wearing Masks inside public or commercial building,CH033,678207,NA,NA,14,405,1,63,8544527,2.064266514500735e-5,4.739876180390091e-5,-2.675609665889356e-5,0.0345679012345679,0.015873015873015872,0.0011949397957628407,2.5195263290501383e-4,13.857142857142858,9,1.5714285714285714,1.7142857142857142,46.42857142857143,5.433720488983349e-4,0.46518279476960234,337,69,9.857142857142858,1.1536206576610804e-4,46.42857142857143,0,0,0,0,0.0753482700807804,0.0924666162761401
Switzerland,2020-03-08,Restrictions of Mass Gatherings,CH033,678207,NA,NA,14,405,1,63,8544527,2.064266514500735e-5,4.739876180390091e-5,-2.675609665889356e-5,0.0345679012345679,0.015873015873015872,0.0011949397957628407,2.5195263290501383e-4,13.857142857142858,9,1.5714285714285714,1.7142857142857142,46.42857142857143,5.433720488983349e-4,0.46518279476960234,337,69,9.857142857142858,1.1536206576610804e-4,46.42857142857143,1,0,0,1,0.0753482700807804,0.0924666162761401
Switzerland,2020-03-08,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,14,405,1,63,8544527,2.064266514500735e-5,4.739876180390091e-5,-2.675609665889356e-5,0.0345679012345679,0.015873015873015872,0.0011949397957628407,2.5195263290501383e-4,13.857142857142858,9,1.5714285714285714,1.7142857142857142,46.42857142857143,5.433720488983349e-4,0.46518279476960234,337,69,9.857142857142858,1.1536206576610804e-4,46.42857142857143,0,0,0,0,0.0753482700807804,0.0924666162761401
Switzerland,2020-03-08,Lockdown,CH033,678207,NA,NA,14,405,1,63,8544527,2.064266514500735e-5,4.739876180390091e-5,-2.675609665889356e-5,0.0345679012345679,0.015873015873015872,0.0011949397957628407,2.5195263290501383e-4,13.857142857142858,9,1.5714285714285714,1.7142857142857142,46.42857142857143,5.433720488983349e-4,0.46518279476960234,337,69,9.857142857142858,1.1536206576610804e-4,46.42857142857143,0,0.07692307692307687,0.07692307692307687,1,0.0753482700807804,0.0924666162761401
Switzerland,2020-03-09,Primary Schools (generally for children ages 10 and below),CH033,678207,NA,NA,14,493,0,88,8544527,2.064266514500735e-5,5.7697752023020116e-5,-3.705508687801276e-5,0.028397565922920892,0,8.064217503466379e-4,0,16.428571428571427,10.714285714285714,2.5714285714285716,1.7142857142857142,56.42857142857143,6.604060286610532e-4,0.38274533746866013,374,37,5.285714285714286,6.186081787457966e-5,56.42857142857143,0,0,0,0,0.0760052499701706,0.0955578512396694
